Date,Open,High,Low,Close,Adj Close,Volume
2021-06-15,5385.629883,5396.919922,5347.359863,5354.229980,5354.229980,0
2021-06-16,5353.120117,5368.819824,5339.770020,5360.120117,5360.120117,0
2021-06-17,5333.410156,5349.319824,5315.609863,5319.649902,5319.649902,0
2021-06-18,5306.279785,5353.720215,5269.279785,5274.140137,5274.140137,0
2021-06-21,5246.810059,5300.140137,5217.270020,5299.669922,5299.669922,0
2021-06-22,5308.790039,5333.049805,5283.629883,5328.100098,5328.100098,0
2021-06-23,5331.520020,5340.100098,5285.459961,5285.459961,5285.459961,0
2021-06-24,5295.410156,5343.259766,5286.729980,5340.450195,5340.450195,0
2021-06-28,5374.379883,5387.339844,5350.240234,5352.529785,5352.529785,0
2021-06-29,5345.189941,5393.529785,5335.439941,5370.660156,5370.660156,0
2021-06-30,5366.350098,5378.350098,5297.640137,5331.770020,5331.770020,0
2021-07-01,5361.209961,5392.950195,5342.689941,5363.250000,5363.250000,27970800
2021-07-02,5369.779785,5393.319824,5364.910156,5388.609863,5388.609863,27429500
2021-07-05,null,null,null,null,null,null
2021-07-06,5431.560059,5461.140137,5396.720215,5402.720215,5402.720215,28749300
2021-07-07,5425.810059,5460.799805,5422.479980,5443.700195,5443.700195,0
2021-07-08,5427.500000,5433.080078,5347.830078,5383.319824,5383.319824,0
2021-07-09,5400.140137,5451.600098,5398.189941,5443.410156,5443.410156,0
2021-07-12,5452.830078,5487.669922,5427.500000,5487.470215,5487.470215,0
2021-07-13,5503.600098,5538.529785,5495.600098,5528.069824,5528.069824,0
2021-07-14,5527.850098,5571.890137,5511.160156,5549.109863,5549.109863,0
2021-07-15,5539.270020,5561.540039,5497.709961,5515.470215,5515.470215,0
2021-07-16,5530.359863,5538.290039,5493.270020,5510.549805,5510.549805,0
2021-07-19,5477.600098,5477.600098,5372.620117,5398.140137,5398.140137,0
2021-07-20,5407.649902,5487.709961,5391.600098,5475.580078,5475.580078,0
2021-07-21,5523.459961,5560.979980,5497.779785,5546.640137,5546.640137,0
2021-07-22,5574.330078,5614.000000,5563.299805,5583.720215,5583.720215,0
2021-07-23,5618.640137,5662.310059,5616.490234,5661.200195,5661.200195,0
2021-07-26,5646.770020,5682.419922,5626.979980,5679.270020,5679.270020,0
2021-07-27,5673.640137,5676.930176,5607.750000,5625.490234,5625.490234,0
2021-07-28,5625.649902,5627.069824,5598.549805,5610.479980,5610.479980,0
2021-07-29,5656.569824,5693.029785,5649.720215,5655.160156,5655.160156,0
2021-07-30,5620.609863,5628.640137,5605.399902,5626.259766,5626.259766,0
2021-08-02,5656.830078,5671.299805,5643.939941,5645.910156,5645.910156,0
2021-08-03,5650.939941,5680.399902,5634.129883,5664.419922,5664.419922,0
2021-08-04,5688.549805,5702.399902,5679.569824,5693.540039,5693.540039,0
2021-08-05,5690.950195,5714.379883,5686.939941,5689.580078,5689.580078,0
2021-08-06,5689.089844,5712.979980,5682.040039,5698.410156,5698.410156,0
2021-08-09,5690.430176,5696.830078,5671.149902,5684.560059,5684.560059,0
2021-08-10,5686.209961,5710.310059,5686.209961,5700.040039,5700.040039,0
2021-08-11,5710.060059,5717.330078,5687.959961,5712.830078,5712.830078,0
2021-08-12,5716.620117,5730.279785,5704.479980,5712.250000,5712.250000,0
2021-08-13,5706.680176,5731.259766,5697.919922,5720.089844,5720.089844,0
2021-08-16,5695.839844,5697.319824,5660.220215,5676.890137,5676.890137,0
2021-08-17,5650.100098,5675.930176,5643.990234,5668.680176,5668.680176,0
2021-08-18,5668.220215,5686.709961,5661.660156,5681.220215,5681.220215,0
2021-08-19,5610.740234,5630.330078,5545.509766,5579.850098,5579.850098,0
2021-08-20,5573.370117,5607.790039,5566.240234,5606.200195,5606.200195,0
2021-08-23,5645.020020,5656.100098,5620.009766,5656.100098,5656.100098,0
2021-08-24,5676.919922,5682.229980,5658.089844,5667.100098,5667.100098,0
2021-08-25,5669.029785,5690.779785,5665.319824,5689.819824,5689.819824,0
2021-08-26,5663.810059,5691.040039,5650.770020,5686.259766,5686.259766,0
2021-08-27,5674.740234,5711.069824,5671.089844,5707.759766,5707.759766,0
2021-08-30,5711.680176,5721.970215,5692.129883,5713.729980,5713.729980,0
2021-08-31,5718.220215,5727.319824,5659.390137,5669.939941,5669.939941,0
2021-09-01,5709.270020,5723.729980,5688.629883,5688.930176,5688.930176,0
2021-09-02,5700.759766,5753.240234,5700.759766,5750.700195,5750.700195,0
2021-09-03,5755.169922,5776.830078,5733.390137,5749.879883,5749.879883,0
2021-09-06,5762.569824,5790.310059,5758.790039,5785.419922,5785.419922,18817400
2021-09-07,5781.600098,5804.259766,5767.990234,5786.899902,5786.899902,0
2021-09-08,5752.459961,5756.799805,5694.729980,5706.629883,5706.629883,0
2021-09-09,5661.979980,5697.680176,5660.180176,5684.109863,5684.109863,0
2021-09-10,5684.399902,5694.680176,5656.759766,5656.770020,5656.770020,0
2021-09-13,5636.080078,5656.930176,5621.549805,5644.490234,5644.490234,0
2021-09-14,5636.660156,5656.020020,5604.240234,5611.790039,5611.790039,0
2021-09-15,5601.850098,5620.810059,5560.490234,5573.259766,5573.259766,0
2021-09-16,5565.089844,5597.839844,5555.149902,5568.000000,5568.000000,0
2021-09-17,5570.500000,5592.500000,5471.450195,5489.720215,5489.720215,0
2021-09-20,5392.060059,5401.250000,5330.419922,5383.790039,5383.790039,0
2021-09-21,5380.600098,5457.049805,5380.479980,5404.689941,5404.689941,0
2021-09-22,5456.529785,5509.220215,5456.490234,5500.870117,5500.870117,0
2021-09-23,5560.799805,5580.040039,5536.140137,5554.419922,5554.419922,0
2021-09-24,5541.839844,5541.839844,5443.399902,5465.620117,5465.620117,0
2021-09-27,5492.169922,5503.830078,5440.399902,5445.060059,5445.060059,0
2021-09-28,5446.600098,5446.649902,5300.879883,5300.879883,5300.879883,0
2021-09-29,5307.560059,5356.319824,5301.689941,5332.339844,5332.339844,35779400
2021-09-30,5359.509766,5386.359863,5326.919922,5349.020020,5349.020020,0
2021-10-01,5267.939941,5357.470215,5250.339844,5342.229980,5342.229980,0
2021-10-04,5298.160156,5341.259766,5279.870117,5301.189941,5301.189941,0
2021-10-05,5305.149902,5348.180176,5280.029785,5347.450195,5347.450195,0
2021-10-06,5318.049805,5318.339844,5256.169922,5280.319824,5280.319824,0
2021-10-07,5328.439941,5366.959961,5313.959961,5352.589844,5352.589844,0
2021-10-08,5362.370117,5382.470215,5343.600098,5366.479980,5366.479980,0
2021-10-11,5356.189941,5358.819824,5301.870117,5350.620117,5350.620117,0
2021-10-12,5299.479980,5352.220215,5287.060059,5349.319824,5349.319824,0
2021-10-13,5332.750000,5384.520020,5321.950195,5377.419922,5377.419922,0
2021-10-14,5417.450195,5453.509766,5416.890137,5439.720215,5439.720215,0
2021-10-15,5464.759766,5473.390137,5436.600098,5468.319824,5468.319824,0
2021-10-18,5460.669922,5470.419922,5425.430176,5444.330078,5444.330078,0
2021-10-19,5454.270020,5490.660156,5451.390137,5473.180176,5473.180176,0
2021-10-20,5473.609863,5502.149902,5452.000000,5498.149902,5498.149902,0
2021-10-21,5472.140137,5472.140137,5443.310059,5448.379883,5448.379883,0
2021-10-22,5470.270020,5533.930176,5447.950195,5509.500000,5509.500000,0
2021-10-25,5508.910156,5518.799805,5460.270020,5491.689941,5491.689941,0
2021-10-26,5468.330078,5521.509766,5457.370117,5511.640137,5511.640137,0
2021-10-27,5536.399902,5542.200195,5470.740234,5492.790039,5492.790039,0
2021-10-28,5492.169922,5498.850098,5426.200195,5443.259766,5443.259766,0
2021-10-29,5417.279785,5417.520020,5384.399902,5388.560059,5388.560059,0
2021-11-01,5403.000000,5425.850098,5386.910156,5396.950195,5396.950195,0
2021-11-02,5384.000000,5440.430176,5374.600098,5409.660156,5409.660156,0
2021-11-03,5406.609863,5486.080078,5399.700195,5485.529785,5485.529785,0
2021-11-04,5501.439941,5508.859863,5484.770020,5499.339844,5499.339844,0
2021-11-05,5461.379883,5522.220215,5454.430176,5509.000000,5509.000000,0
2021-11-08,5523.500000,5542.720215,5510.290039,5514.069824,5514.069824,0
2021-11-09,5503.189941,5519.009766,5475.279785,5475.790039,5475.790039,0
2021-11-10,5482.470215,5497.870117,5468.120117,5470.270020,5470.270020,0
2021-11-11,5461.129883,5519.919922,5461.129883,5518.370117,5518.370117,0
2021-11-12,5512.299805,5525.609863,5486.220215,5519.529785,5519.529785,0
2021-11-15,5507.529785,5525.830078,5497.919922,5519.839844,5519.839844,0
2021-11-16,5531.979980,5555.569824,5521.910156,5537.069824,5537.069824,0
2021-11-17,5534.819824,5566.919922,5529.529785,5560.839844,5560.839844,0
2021-11-18,5552.779785,5557.290039,5485.720215,5502.229980,5502.229980,0
2021-11-19,5521.240234,5537.270020,5462.990234,5494.979980,5494.979980,0
2021-11-22,5496.540039,5528.720215,5481.890137,5511.529785,5511.529785,0
2021-11-23,5474.020020,5483.140137,5425.049805,5433.209961,5433.209961,0
2021-11-24,5429.479980,5472.580078,5404.549805,5427.810059,5427.810059,0
2021-11-25,5433.279785,5486.200195,5430.299805,5483.839844,5483.839844,22193000
2021-11-26,5314.020020,5369.589844,5285.299805,5291.799805,5291.799805,0
2021-11-29,5322.490234,5396.509766,5322.490234,5362.790039,5362.790039,0
2021-11-30,5297.689941,5345.689941,5255.000000,5301.069824,5301.069824,0
2021-12-01,5357.410156,5440.740234,5352.200195,5429.479980,5429.479980,0
2021-12-02,5358.750000,5399.439941,5328.879883,5380.959961,5380.959961,0
2021-12-03,5415.839844,5421.839844,5312.589844,5322.410156,5322.410156,0
2021-12-06,5322.410156,5322.410156,5322.410156,5322.410156,5322.410156,0
2021-12-07,5419.549805,5522.879883,5408.580078,5519.709961,5519.709961,0
2021-12-08,5506.709961,5555.350098,5498.439941,5504.750000,5504.750000,0
2021-12-09,5495.970215,5513.109863,5446.890137,5478.049805,5478.049805,0
2021-12-10,5449.850098,5478.439941,5430.669922,5452.240234,5452.240234,0
2021-12-13,5456.729980,5488.160156,5430.399902,5430.450195,5430.450195,0
2021-12-14,5447.740234,5471.779785,5371.009766,5373.890137,5373.890137,0
2021-12-15,5372.930176,5412.149902,5372.930176,5405.129883,5405.129883,0
2021-12-16,5486.189941,5503.240234,5457.399902,5469.100098,5469.100098,0
2021-12-17,5442.720215,5448.069824,5387.729980,5435.879883,5435.879883,0
2021-12-20,5331.120117,5381.200195,5294.419922,5358.580078,5358.580078,0
2021-12-21,5424.259766,5449.399902,5408.109863,5427.529785,5427.529785,0
2021-12-22,5443.450195,5472.589844,5426.490234,5472.589844,5472.589844,0
2021-12-23,5497.200195,5537.140137,5496.950195,5534.490234,5534.490234,0
2021-12-27,5522.930176,5600.740234,5522.930176,5584.770020,5584.770020,0
2021-12-28,5591.049805,5627.859863,5588.810059,5605.850098,5605.850098,0
2021-12-29,5594.810059,5618.910156,5563.799805,5581.270020,5581.270020,0
2021-12-30,5576.299805,5592.600098,5571.370117,5571.970215,5571.970215,0
2022-01-03,5581.330078,5627.299805,5581.100098,5595.779785,5595.779785,0
2022-01-04,5616.770020,5675.770020,5616.770020,5657.250000,5657.250000,0
2022-01-05,5665.089844,5706.540039,5662.290039,5695.140137,5695.140137,0
2022-01-07,5651.399902,5671.160156,5584.209961,5609.580078,5609.580078,0
2022-01-10,5630.700195,5638.310059,5507.189941,5525.319824,5525.319824,0
2022-01-11,5573.009766,5597.109863,5547.709961,5561.700195,5561.700195,0
2022-01-12,5606.229980,5614.180176,5558.640137,5593.509766,5593.509766,0
2022-01-13,5572.459961,5616.549805,5571.569824,5591.060059,5591.060059,0
2022-01-14,5545.109863,5555.359863,5507.060059,5523.509766,5523.509766,0
2022-01-17,5552.089844,5561.129883,5525.560059,5544.509766,5544.509766,23800300
2022-01-18,5522.390137,5524.660156,5494.229980,5507.200195,5507.200195,0
2022-01-19,5460.910156,5554.459961,5453.950195,5494.209961,5494.209961,0
2022-01-20,5516.799805,5534.700195,5469.779785,5525.129883,5525.129883,0
2022-01-21,5437.350098,5443.649902,5317.020020,5356.509766,5356.509766,51265000
2022-01-24,5322.810059,5325.490234,5085.870117,5126.620117,5126.620117,63852800
2022-01-25,5185.330078,5229.290039,5158.729980,5185.240234,5185.240234,0
2022-01-26,5219.649902,5317.009766,5215.560059,5274.229980,5274.229980,0
2022-01-27,5202.689941,5280.439941,5183.520020,5251.640137,5251.640137,0
2022-01-28,5282.200195,5288.330078,5172.439941,5227.370117,5227.370117,0
2022-01-31,5295.319824,5303.850098,5292.459961,5301.799805,5301.799805,0
2022-02-01,5358.359863,5399.109863,5346.620117,5378.200195,5378.200195,0
2022-02-02,5420.149902,5436.189941,5369.750000,5375.669922,5375.669922,0
2022-02-03,5364.839844,5365.240234,5279.450195,5288.850098,5288.850098,51054400
2022-02-04,5315.129883,5331.500000,5195.160156,5217.160156,5217.160156,0
2022-02-07,5247.040039,5300.899902,5229.890137,5299.080078,5299.080078,0
2022-02-08,5291.779785,5327.959961,5271.200195,5287.819824,5287.819824,0
2022-02-09,5324.799805,5356.839844,5305.959961,5339.259766,5339.259766,0
2022-02-10,5365.270020,5388.430176,5263.810059,5297.140137,5297.140137,0
2022-02-11,5254.279785,5294.799805,5240.450195,5269.729980,5269.729980,0
2022-02-14,5155.339844,5166.680176,5082.790039,5146.870117,5146.870117,0
2022-02-15,5136.410156,5221.729980,5126.850098,5209.259766,5209.259766,0
2022-02-16,5235.709961,5257.430176,5204.839844,5229.529785,5229.529785,43621700
2022-02-17,5229.540039,5236.060059,5137.810059,5151.890137,5151.890137,0
2022-02-18,5144.020020,5181.229980,5105.459961,5115.390137,5115.390137,0
